ts_code,ann_date,end_date,report_type,revenue,fin_exp,total_profit
600148.SH,20040421,20040331,1,61359526.76,390321.27,5832977.2
600148.SH,20040312,20031231,1,255999741.13,777821.06,26906418.92
600148.SH,20031024,20030930,1,174882376.65,651249.5,20918924.09
600148.SH,20030722,20030630,1,113281995.39,420653.7,11484112.66
600148.SH,20030426,20030331,1,49461029.0,366511.6,4816135.41
600148.SH,20030325,20021231,1,213968161.15,1725118.21,18469881.53
600148.SH,20021019,20020930,1,160375179.91,797352.41,15487642.59
600148.SH,20020727,20020630,1,106246241.96,776171.2,8946293.88
600148.SH,20020423,20020331,1,40394744.26,463042.66,2417701.37
600148.SH,20020316,20011231,1,160133081.61,1212134.86,9239119.41
600148.SH,20011024,20010930,1,107827969.51,2040134.0,3885550.66
600148.SH,20010810,20010630,1,75507819.18,842967.96,4090171.36
600148.SH,20010406,20001231,1,153994416.09,3001391.4,13599400.81
600148.SH,20011024,20000930,1,114598416.27,2025499.24,15384793.3
600148.SH,20000809,20000630,1,78865835.82,1511459.83,11265221.87
600150.SH,20190320,20181231,1,16910307369.13,-72372241.39,638729806.81
600150.SH,20181031,20180930,1,11198126334.39,-111157551.09,411558631.97
600150.SH,20180824,20180630,1,7638195344.24,71598936.86,262151950.17
600150.SH,20180426,20180331,1,2964141175.43,352681970.0,40406972.97
600150.SH,20180421,20171231,1,16691101409.65,1227337518.93,-2484484994.46
